benchmark,relative_path,extension,size_bytes,record_count,parse_status,keys
RWKU,Target/136_Mia_Farrow/forget_level1.json,.json,4453,20,ok,answer|level|query|subject|type
RWKU,Target/136_Mia_Farrow/passage.json,.json,39080,34,ok,subject|text
RWKU,Target/136_Mia_Farrow/retain_mmlu.json,.json,680972,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/136_Mia_Farrow/fluency.json,.json,10598,50,ok,instruction|subject
RWKU,Target/136_Mia_Farrow/intro.json,.json,162,1,ok,intro|target
RWKU,Target/136_Mia_Farrow/neighbor_level2.json,.json,7804,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/136_Mia_Farrow/forget_level3.json,.json,11092,40,ok,answer|level|query|subject|type
RWKU,Target/136_Mia_Farrow/forget_mia.json,.json,25063,23,ok,ngram|subject|text
RWKU,Target/136_Mia_Farrow/negative_phi.json,.json,1223881,582,ok,id|intro|subject|text
RWKU,Target/136_Mia_Farrow/retain_mia.json,.json,32041,31,ok,ngram|subject|text
RWKU,Target/136_Mia_Farrow/reject.json,.json,123487,300,ok,input|instruction|intro|output|subject
RWKU,Target/136_Mia_Farrow/pair_phi.json,.json,2425904,582,ok,id|intro|prompt|response|subject
RWKU,Target/136_Mia_Farrow/reject_phi.json,.json,126480,300,ok,input|instruction|intro|output|subject
RWKU,Target/136_Mia_Farrow/triviaqa.json,.json,67435,100,ok,answers|question|subject
RWKU,Target/136_Mia_Farrow/negative.json,.json,1015734,582,ok,id|intro|subject|text
RWKU,Target/136_Mia_Farrow/positive.json,.json,982625,582,ok,id|intro|subject|text
RWKU,Target/136_Mia_Farrow/truthful.json,.json,75492,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/136_Mia_Farrow/pair.json,.json,1994975,582,ok,id|intro|prompt|response|subject
RWKU,Target/136_Mia_Farrow/neighbor_level1.json,.json,8341,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/148_Venus_Williams/forget_level2.json,.json,1995,9,ok,answer|level|query|subject|type
RWKU,Target/148_Venus_Williams/positive_phi.json,.json,1294754,582,ok,id|intro|subject|text
RWKU,Target/148_Venus_Williams/retain_bbh.json,.json,271695,81,ok,answer|cot|question|subject|task
RWKU,Target/148_Venus_Williams/forget_level1.json,.json,922,4,ok,answer|level|query|subject|type
RWKU,Target/148_Venus_Williams/passage.json,.json,116196,175,ok,subject|text
RWKU,Target/148_Venus_Williams/retain_mmlu.json,.json,678980,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/148_Venus_Williams/fluency.json,.json,12311,50,ok,instruction|subject
RWKU,Target/148_Venus_Williams/intro.json,.json,168,1,ok,intro|target
RWKU,Target/148_Venus_Williams/neighbor_level2.json,.json,3260,12,ok,answer|level|neighbor|query|subject|type
RWKU,Target/148_Venus_Williams/forget_level3.json,.json,6398,23,ok,answer|level|query|subject|type
RWKU,Target/148_Venus_Williams/forget_mia.json,.json,39256,56,ok,ngram|subject|text
RWKU,Target/148_Venus_Williams/negative_phi.json,.json,1293305,582,ok,id|intro|subject|text
RWKU,Target/148_Venus_Williams/retain_mia.json,.json,29086,32,ok,ngram|subject|text
RWKU,Target/148_Venus_Williams/reject.json,.json,116945,300,ok,input|instruction|intro|output|subject
RWKU,Target/148_Venus_Williams/pair_phi.json,.json,2582347,582,ok,id|intro|prompt|response|subject
RWKU,Target/148_Venus_Williams/reject_phi.json,.json,132090,300,ok,input|instruction|intro|output|subject
RWKU,Target/148_Venus_Williams/triviaqa.json,.json,58663,100,ok,answers|question|subject
RWKU,Target/148_Venus_Williams/negative.json,.json,904923,582,ok,id|intro|subject|text
RWKU,Target/148_Venus_Williams/positive.json,.json,947201,582,ok,id|intro|subject|text
RWKU,Target/148_Venus_Williams/truthful.json,.json,72254,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/148_Venus_Williams/pair.json,.json,1846412,582,ok,id|intro|prompt|response|subject
RWKU,Target/148_Venus_Williams/neighbor_level1.json,.json,7204,25,ok,answer|level|neighbor|query|subject|type
RWKU,Target/54_Jay-Z/forget_level2.json,.json,4399,20,ok,answer|level|query|subject|type
RWKU,Target/54_Jay-Z/positive_phi.json,.json,1206681,582,ok,id|intro|subject|text
RWKU,Target/54_Jay-Z/retain_bbh.json,.json,272997,81,ok,answer|cot|question|subject|task
RWKU,Target/54_Jay-Z/forget_level1.json,.json,4220,20,ok,answer|level|query|subject|type
RWKU,Target/54_Jay-Z/passage.json,.json,56481,85,ok,subject|text
RWKU,Target/54_Jay-Z/retain_mmlu.json,.json,681189,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/54_Jay-Z/fluency.json,.json,13837,50,ok,instruction|subject
RWKU,Target/54_Jay-Z/intro.json,.json,172,1,ok,intro|target
RWKU,Target/54_Jay-Z/neighbor_level2.json,.json,7822,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/54_Jay-Z/forget_level3.json,.json,10135,38,ok,answer|level|query|subject|type
RWKU,Target/54_Jay-Z/forget_mia.json,.json,39738,33,ok,ngram|subject|text
RWKU,Target/54_Jay-Z/negative_phi.json,.json,1215553,582,ok,id|intro|subject|text
RWKU,Target/54_Jay-Z/retain_mia.json,.json,35095,37,ok,ngram|subject|text
RWKU,Target/54_Jay-Z/reject.json,.json,122196,300,ok,input|instruction|intro|output|subject
RWKU,Target/54_Jay-Z/pair_phi.json,.json,2421760,582,ok,id|intro|prompt|response|subject
RWKU,Target/54_Jay-Z/reject_phi.json,.json,140487,300,ok,input|instruction|intro|output|subject
RWKU,Target/54_Jay-Z/triviaqa.json,.json,61362,100,ok,answers|question|subject
RWKU,Target/54_Jay-Z/negative.json,.json,1036807,582,ok,id|intro|subject|text
RWKU,Target/54_Jay-Z/positive.json,.json,1175157,582,ok,id|intro|subject|text
RWKU,Target/54_Jay-Z/truthful.json,.json,70639,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/54_Jay-Z/pair.json,.json,2211490,582,ok,id|intro|prompt|response|subject
RWKU,Target/54_Jay-Z/neighbor_level1.json,.json,7538,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/114_Sylvester_Stallone/forget_level2.json,.json,4779,20,ok,answer|level|query|subject|type
RWKU,Target/114_Sylvester_Stallone/positive_phi.json,.json,1193424,582,ok,id|intro|subject|text
RWKU,Target/114_Sylvester_Stallone/retain_bbh.json,.json,272482,81,ok,answer|cot|question|subject|task
RWKU,Target/114_Sylvester_Stallone/forget_level1.json,.json,3444,15,ok,answer|level|query|subject|type
RWKU,Target/114_Sylvester_Stallone/passage.json,.json,52115,85,ok,subject|text
RWKU,Target/114_Sylvester_Stallone/retain_mmlu.json,.json,681778,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/114_Sylvester_Stallone/fluency.json,.json,12030,50,ok,instruction|subject
RWKU,Target/114_Sylvester_Stallone/intro.json,.json,176,1,ok,intro|target
RWKU,Target/114_Sylvester_Stallone/neighbor_level2.json,.json,7311,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/114_Sylvester_Stallone/forget_level3.json,.json,9809,35,ok,answer|level|query|subject|type
RWKU,Target/114_Sylvester_Stallone/forget_mia.json,.json,39902,55,ok,ngram|subject|text
RWKU,Target/114_Sylvester_Stallone/negative_phi.json,.json,1213035,582,ok,id|intro|subject|text
RWKU,Target/114_Sylvester_Stallone/retain_mia.json,.json,34388,36,ok,ngram|subject|text
RWKU,Target/114_Sylvester_Stallone/reject.json,.json,132107,300,ok,input|instruction|intro|output|subject
RWKU,Target/114_Sylvester_Stallone/pair_phi.json,.json,2398419,582,ok,id|intro|prompt|response|subject
RWKU,Target/114_Sylvester_Stallone/reject_phi.json,.json,133410,300,ok,input|instruction|intro|output|subject
RWKU,Target/114_Sylvester_Stallone/triviaqa.json,.json,61364,100,ok,answers|question|subject
RWKU,Target/114_Sylvester_Stallone/negative.json,.json,1129964,582,ok,id|intro|subject|text
RWKU,Target/114_Sylvester_Stallone/positive.json,.json,1209184,582,ok,id|intro|subject|text
RWKU,Target/114_Sylvester_Stallone/truthful.json,.json,69800,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/114_Sylvester_Stallone/pair.json,.json,2331108,582,ok,id|intro|prompt|response|subject
RWKU,Target/114_Sylvester_Stallone/neighbor_level1.json,.json,7934,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/8_Paris_Hilton/forget_level2.json,.json,2009,9,ok,answer|level|query|subject|type
RWKU,Target/8_Paris_Hilton/positive_phi.json,.json,1294067,582,ok,id|intro|subject|text
RWKU,Target/8_Paris_Hilton/retain_bbh.json,.json,271555,81,ok,answer|cot|question|subject|task
RWKU,Target/8_Paris_Hilton/forget_level1.json,.json,3391,15,ok,answer|level|query|subject|type
RWKU,Target/8_Paris_Hilton/passage.json,.json,69396,40,ok,subject|text
RWKU,Target/8_Paris_Hilton/retain_mmlu.json,.json,674841,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/8_Paris_Hilton/fluency.json,.json,12106,50,ok,instruction|subject
RWKU,Target/8_Paris_Hilton/intro.json,.json,153,1,ok,intro|target
RWKU,Target/8_Paris_Hilton/neighbor_level2.json,.json,6709,26,ok,answer|level|neighbor|query|subject|type
RWKU,Target/8_Paris_Hilton/forget_level3.json,.json,8917,30,ok,answer|level|query|subject|type
RWKU,Target/8_Paris_Hilton/forget_mia.json,.json,50746,36,ok,ngram|subject|text
RWKU,Target/8_Paris_Hilton/negative_phi.json,.json,1304572,582,ok,id|intro|subject|text
RWKU,Target/8_Paris_Hilton/retain_mia.json,.json,36200,39,ok,ngram|subject|text
RWKU,Target/8_Paris_Hilton/reject.json,.json,122549,300,ok,input|instruction|intro|output|subject
RWKU,Target/8_Paris_Hilton/pair_phi.json,.json,2594091,582,ok,id|intro|prompt|response|subject
RWKU,Target/8_Paris_Hilton/reject_phi.json,.json,139823,300,ok,input|instruction|intro|output|subject
RWKU,Target/8_Paris_Hilton/triviaqa.json,.json,63190,100,ok,answers|question|subject
RWKU,Target/8_Paris_Hilton/negative.json,.json,984020,582,ok,id|intro|subject|text
RWKU,Target/8_Paris_Hilton/positive.json,.json,1079238,582,ok,id|intro|subject|text
RWKU,Target/8_Paris_Hilton/truthful.json,.json,71734,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/8_Paris_Hilton/pair.json,.json,2058710,582,ok,id|intro|prompt|response|subject
RWKU,Target/8_Paris_Hilton/neighbor_level1.json,.json,7840,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/113_Denise_Richards/forget_level2.json,.json,2988,13,ok,answer|level|query|subject|type
RWKU,Target/113_Denise_Richards/positive_phi.json,.json,1227164,582,ok,id|intro|subject|text
RWKU,Target/113_Denise_Richards/retain_bbh.json,.json,273380,81,ok,answer|cot|question|subject|task
RWKU,Target/113_Denise_Richards/forget_level1.json,.json,2333,11,ok,answer|level|query|subject|type
RWKU,Target/113_Denise_Richards/passage.json,.json,21622,20,ok,subject|text
RWKU,Target/113_Denise_Richards/retain_mmlu.json,.json,683233,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/113_Denise_Richards/fluency.json,.json,11143,50,ok,instruction|subject
RWKU,Target/113_Denise_Richards/intro.json,.json,157,1,ok,intro|target
RWKU,Target/113_Denise_Richards/neighbor_level2.json,.json,7746,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/113_Denise_Richards/forget_level3.json,.json,9008,31,ok,answer|level|query|subject|type
RWKU,Target/113_Denise_Richards/forget_mia.json,.json,15109,14,ok,ngram|subject|text
RWKU,Target/113_Denise_Richards/negative_phi.json,.json,1245173,582,ok,id|intro|subject|text
RWKU,Target/113_Denise_Richards/retain_mia.json,.json,27064,32,ok,ngram|subject|text
RWKU,Target/113_Denise_Richards/reject.json,.json,119237,300,ok,input|instruction|intro|output|subject
RWKU,Target/113_Denise_Richards/pair_phi.json,.json,2466043,582,ok,id|intro|prompt|response|subject
RWKU,Target/113_Denise_Richards/reject_phi.json,.json,126928,300,ok,input|instruction|intro|output|subject
RWKU,Target/113_Denise_Richards/triviaqa.json,.json,59466,100,ok,answers|question|subject
RWKU,Target/113_Denise_Richards/negative.json,.json,1030151,582,ok,id|intro|subject|text
RWKU,Target/113_Denise_Richards/positive.json,.json,897765,582,ok,id|intro|subject|text
RWKU,Target/113_Denise_Richards/truthful.json,.json,65721,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/113_Denise_Richards/pair.json,.json,1921622,582,ok,id|intro|prompt|response|subject
RWKU,Target/113_Denise_Richards/neighbor_level1.json,.json,8436,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/185_Grace_Kelly/forget_level2.json,.json,3255,14,ok,answer|level|query|subject|type
RWKU,Target/185_Grace_Kelly/positive_phi.json,.json,1255612,582,ok,id|intro|subject|text
RWKU,Target/185_Grace_Kelly/retain_bbh.json,.json,272722,81,ok,answer|cot|question|subject|task
RWKU,Target/185_Grace_Kelly/forget_level1.json,.json,4562,20,ok,answer|level|query|subject|type
RWKU,Target/185_Grace_Kelly/passage.json,.json,42136,60,ok,subject|text
RWKU,Target/185_Grace_Kelly/retain_mmlu.json,.json,675985,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/185_Grace_Kelly/fluency.json,.json,11189,50,ok,instruction|subject
RWKU,Target/185_Grace_Kelly/intro.json,.json,144,1,ok,intro|target
RWKU,Target/185_Grace_Kelly/neighbor_level2.json,.json,7424,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/185_Grace_Kelly/forget_level3.json,.json,7399,26,ok,answer|level|query|subject|type
RWKU,Target/185_Grace_Kelly/forget_mia.json,.json,27351,22,ok,ngram|subject|text
RWKU,Target/185_Grace_Kelly/negative_phi.json,.json,1271158,582,ok,id|intro|subject|text
RWKU,Target/185_Grace_Kelly/retain_mia.json,.json,30296,36,ok,ngram|subject|text
RWKU,Target/185_Grace_Kelly/reject.json,.json,112200,300,ok,input|instruction|intro|output|subject
RWKU,Target/185_Grace_Kelly/pair_phi.json,.json,2522804,582,ok,id|intro|prompt|response|subject
RWKU,Target/185_Grace_Kelly/reject_phi.json,.json,125090,300,ok,input|instruction|intro|output|subject
RWKU,Target/185_Grace_Kelly/triviaqa.json,.json,62771,100,ok,answers|question|subject
RWKU,Target/185_Grace_Kelly/negative.json,.json,1002726,582,ok,id|intro|subject|text
RWKU,Target/185_Grace_Kelly/positive.json,.json,1042489,582,ok,id|intro|subject|text
RWKU,Target/185_Grace_Kelly/truthful.json,.json,68580,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/185_Grace_Kelly/pair.json,.json,2041249,582,ok,id|intro|prompt|response|subject
RWKU,Target/185_Grace_Kelly/neighbor_level1.json,.json,7406,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/110_Hugh_Grant/forget_level2.json,.json,1771,8,ok,answer|level|query|subject|type
RWKU,Target/110_Hugh_Grant/positive_phi.json,.json,1242509,582,ok,id|intro|subject|text
RWKU,Target/110_Hugh_Grant/retain_bbh.json,.json,271732,81,ok,answer|cot|question|subject|task
RWKU,Target/110_Hugh_Grant/forget_level1.json,.json,2065,10,ok,answer|level|query|subject|type
RWKU,Target/110_Hugh_Grant/passage.json,.json,54788,38,ok,subject|text
RWKU,Target/110_Hugh_Grant/retain_mmlu.json,.json,682396,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/110_Hugh_Grant/fluency.json,.json,11242,50,ok,instruction|subject
RWKU,Target/110_Hugh_Grant/intro.json,.json,173,1,ok,intro|target
RWKU,Target/110_Hugh_Grant/neighbor_level2.json,.json,7783,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/110_Hugh_Grant/forget_level3.json,.json,7164,27,ok,answer|level|query|subject|type
RWKU,Target/110_Hugh_Grant/forget_mia.json,.json,37584,30,ok,ngram|subject|text
RWKU,Target/110_Hugh_Grant/negative_phi.json,.json,1251680,582,ok,id|intro|subject|text
RWKU,Target/110_Hugh_Grant/retain_mia.json,.json,32550,34,ok,ngram|subject|text
RWKU,Target/110_Hugh_Grant/reject.json,.json,122806,300,ok,input|instruction|intro|output|subject
RWKU,Target/110_Hugh_Grant/pair_phi.json,.json,2490805,582,ok,id|intro|prompt|response|subject
RWKU,Target/110_Hugh_Grant/reject_phi.json,.json,133466,300,ok,input|instruction|intro|output|subject
RWKU,Target/110_Hugh_Grant/triviaqa.json,.json,71016,100,ok,answers|question|subject
RWKU,Target/110_Hugh_Grant/negative.json,.json,1170756,582,ok,id|intro|subject|text
RWKU,Target/110_Hugh_Grant/positive.json,.json,1112164,582,ok,id|intro|subject|text
RWKU,Target/110_Hugh_Grant/truthful.json,.json,73382,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/110_Hugh_Grant/pair.json,.json,2279536,582,ok,id|intro|prompt|response|subject
RWKU,Target/110_Hugh_Grant/neighbor_level1.json,.json,8336,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/180_Quentin_Tarantino/forget_level2.json,.json,4505,19,ok,answer|level|query|subject|type
RWKU,Target/180_Quentin_Tarantino/positive_phi.json,.json,1258771,582,ok,id|intro|subject|text
RWKU,Target/180_Quentin_Tarantino/retain_bbh.json,.json,274474,81,ok,answer|cot|question|subject|task
RWKU,Target/180_Quentin_Tarantino/forget_level1.json,.json,4620,20,ok,answer|level|query|subject|type
RWKU,Target/180_Quentin_Tarantino/passage.json,.json,51183,51,ok,subject|text
RWKU,Target/180_Quentin_Tarantino/retain_mmlu.json,.json,684298,171,ok,answer|choices|examples|question|subject|task
RWKU,Target/180_Quentin_Tarantino/fluency.json,.json,12363,50,ok,instruction|subject
RWKU,Target/180_Quentin_Tarantino/intro.json,.json,169,1,ok,intro|target
RWKU,Target/180_Quentin_Tarantino/neighbor_level2.json,.json,8117,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/180_Quentin_Tarantino/forget_level3.json,.json,11692,40,ok,answer|level|query|subject|type
RWKU,Target/180_Quentin_Tarantino/forget_mia.json,.json,38914,36,ok,ngram|subject|text
RWKU,Target/180_Quentin_Tarantino/negative_phi.json,.json,1267154,582,ok,id|intro|subject|text
RWKU,Target/180_Quentin_Tarantino/retain_mia.json,.json,31298,36,ok,ngram|subject|text
RWKU,Target/180_Quentin_Tarantino/reject.json,.json,140457,300,ok,input|instruction|intro|output|subject
RWKU,Target/180_Quentin_Tarantino/pair_phi.json,.json,2518467,582,ok,id|intro|prompt|response|subject
RWKU,Target/180_Quentin_Tarantino/reject_phi.json,.json,130968,300,ok,input|instruction|intro|output|subject
RWKU,Target/180_Quentin_Tarantino/triviaqa.json,.json,69062,100,ok,answers|question|subject
RWKU,Target/180_Quentin_Tarantino/negative.json,.json,1305011,582,ok,id|intro|subject|text
RWKU,Target/180_Quentin_Tarantino/positive.json,.json,1398333,582,ok,id|intro|subject|text
RWKU,Target/180_Quentin_Tarantino/truthful.json,.json,68118,50,ok,mc1_targets|mc2_targets|question|subject
RWKU,Target/180_Quentin_Tarantino/pair.json,.json,2695886,582,ok,id|intro|prompt|response|subject
RWKU,Target/180_Quentin_Tarantino/neighbor_level1.json,.json,8625,30,ok,answer|level|neighbor|query|subject|type
RWKU,Target/78_Jennifer_Lopez/forget_level2.json,.json,3638,17,ok,answer|level|query|subject|type
RWKU,Target/78_Jennifer_Lopez/positive_phi.json,.json,1209829,582,ok,id|intro|subject|text
RWKU,Target/78_Jennifer_Lopez/retain_bbh.json,.json,272178,81,ok,answer|cot|question|subject|task
RWKU,Target/78_Jennifer_Lopez/forget_level1.json,.json,4533,20,ok,answer|level|query|subject|type
RWKU,Target/78_Jennifer_Lopez/passage.json,.json,85393,115,ok,subject|text
